Timestamp,Open,High,Low,Close,Volume
2021-02-23T14:30:00Z,169.4800,169.7400,168.2800,169.1200,8616800
2021-02-24T14:30:00Z,167.6500,169.1400,167.1500,169.0000,8890600
2021-02-25T14:30:00Z,166.9200,167.6600,165.4500,165.8200,16359400
2021-02-26T14:30:00Z,165.0000,165.1000,160.9500,161.8100,23730400
2021-03-01T14:30:00Z,163.0300,163.3500,161.1600,161.5300,13828300
2021-03-02T14:30:00Z,161.9300,162.9300,161.2200,162.4100,11424600
2021-03-03T14:30:00Z,160.6100,161.6900,159.4900,160.6200,13059900
2021-03-04T14:30:00Z,160.6000,161.4600,158.4300,159.0400,13870100
2021-03-05T14:30:00Z,159.6600,159.8200,158.5500,159.1400,12821600
2021-03-08T14:30:00Z,158.5800,158.7400,157.1300,157.4900,12134900
2021-03-09T14:30:00Z,160.7500,161.2500,160.4200,160.8400,10382600
2021-03-10T14:30:00Z,161.0600,161.7800,160.6600,161.6600,7962000
2021-03-11T14:30:00Z,161.4700,161.9800,161.1200,161.5200,6749200
2021-03-12T14:30:00Z,159.5400,161.6900,159.3500,161.4900,8608500
2021-03-15T13:30:00Z,162.3100,162.5500,161.4300,162.2000,8104500
2021-03-16T13:30:00Z,162.3600,163.2000,161.8100,162.3500,7547400
2021-03-17T13:30:00Z,162.2700,164.1500,161.4800,163.5100,12626700
2021-03-18T13:30:00Z,161.1500,162.8200,161.1100,162.5600,8711100
2021-03-19T13:30:00Z,162.5600,163.4300,162.4300,163.2400,6868900
2021-03-22T13:30:00Z,162.2700,163.1300,162.1600,163.0000,5240000
2021-03-23T13:30:00Z,162.4500,162.4900,161.5900,161.8100,6048300
2021-03-24T13:30:00Z,162.2100,162.8900,161.9400,162.3700,6183700
2021-03-25T13:30:00Z,163.0600,163.5800,161.3200,161.7800,8398600
2021-03-26T13:30:00Z,161.7100,162.7300,161.6500,162.2400,6153900
2021-03-29T13:30:00Z,161.4600,161.5200,159.8300,160.3100,8409300
2021-03-30T13:30:00Z,157.9400,158.2000,157.5500,157.5700,8353200
2021-03-31T13:30:00Z,158.0600,160.6800,158.0500,159.9600,10623800
2021-04-01T13:30:00Z,161.5600,162.1100,161.2800,161.9800,7105200
2021-04-05T13:30:00Z,161.5200,162.4000,161.3600,161.9200,6163800
2021-04-06T13:30:00Z,162.7900,163.5300,162.7500,163.2200,6761200
2021-04-07T13:30:00Z,162.8200,163.3100,162.5000,162.7600,5436000
2021-04-08T13:30:00Z,164.1700,164.7700,164.1400,164.5100,6574500
2021-04-09T13:30:00Z,162.7500,163.6600,162.4800,163.2700,6657900
2021-04-12T13:30:00Z,162.7300,162.8000,161.8100,162.2800,4896700
2021-04-13T13:30:00Z,163.1800,163.8500,163.0300,163.4300,6995900
2021-04-14T13:30:00Z,162.7700,163.0500,162.3000,162.7200,6312300
2021-04-15T13:30:00Z,164.0700,165.7900,164.0300,165.3500,8250600
2021-04-16T13:30:00Z,166.2400,166.8100,165.9400,166.3500,10057600
2021-04-19T13:30:00Z,165.9100,166.4400,165.7200,165.8900,5721700
2021-04-20T13:30:00Z,165.6500,166.8100,165.6200,166.4800,6532000
2021-04-21T13:30:00Z,167.1800,168.3900,167.1500,168.1300,8380200
2021-04-22T13:30:00Z,167.1100,167.5300,166.4900,167.0400,7680100
2021-04-23T13:30:00Z,167.3700,167.5300,165.7800,166.4000,7106400
2021-04-26T13:30:00Z,166.6300,166.8700,166.0500,166.8400,4786600
2021-04-27T13:30:00Z,166.9200,167.1500,166.2800,166.4200,5363500
2021-04-28T13:30:00Z,165.7500,166.9600,165.4900,166.9100,6932200
2021-04-29T13:30:00Z,165.5800,166.2600,164.4700,166.2200,9067600
2021-04-30T13:30:00Z,165.8600,166.0000,165.2400,165.6600,6248700
2021-05-03T13:30:00Z,167.6100,168.4300,167.4100,167.8100,9014700
2021-05-04T13:30:00Z,167.6900,168.5500,165.5000,166.5800,10267400
2021-05-05T13:30:00Z,166.6300,167.3100,166.6100,167.2700,5950000
2021-05-06T13:30:00Z,167.9500,170.2900,167.9200,170.0600,13574100
2021-05-07T13:30:00Z,171.5300,172.5500,171.0000,171.5900,14748600
2021-05-10T13:30:00Z,172.7400,172.8400,171.7800,172.1100,8276600
2021-05-11T13:30:00Z,170.5600,172.1700,170.2700,172.1400,8348200
2021-05-12T13:30:00Z,171.4300,171.8400,170.3500,170.4300,12666300
2021-05-13T13:30:00Z,170.3500,171.2700,170.2300,171.1300,8078300
2021-05-14T13:30:00Z,172.0500,172.7000,171.8200,172.6900,9686800
2021-05-17T13:30:00Z,173.3000,175.0000,173.2800,174.7000,11956800
2021-05-18T13:30:00Z,175.1800,175.2100,174.4600,175.0400,7294000
2021-05-19T13:30:00Z,175.1400,177.0000,174.3500,175.1600,20741100
2021-05-20T13:30:00Z,175.3200,176.4600,175.1100,175.9600,9802800
2021-05-21T13:30:00Z,176.5800,176.8600,175.1500,176.0400,7677200
2021-05-24T13:30:00Z,176.1500,176.5900,175.8700,176.3500,5557300
2021-05-25T13:30:00Z,176.1500,177.9500,176.0400,177.9500,8986900
2021-05-26T13:30:00Z,178.3700,178.6100,177.0400,177.6400,8495400
2021-05-27T13:30:00Z,177.3900,177.8200,176.8100,177.7100,7993000
2021-05-28T13:30:00Z,177.4600,178.4300,177.2400,178.3800,9967000
2021-06-01T13:30:00Z,178.7600,178.8500,177.1900,177.9000,9143300
2021-06-02T13:30:00Z,178.3400,178.7800,177.9700,178.7700,6613100
2021-06-03T13:30:00Z,175.8300,175.8300,174.6600,175.2700,10153900
2021-06-04T13:30:00Z,176.6500,177.5700,176.6100,177.1600,8375300
2021-06-07T13:30:00Z,176.9600,177.9000,176.6300,177.8700,7709100
2021-06-08T13:30:00Z,177.2300,177.5400,176.3700,177.3200,5905800
2021-06-09T13:30:00Z,177.3800,177.8000,176.7800,176.9800,6346100
2021-06-10T13:30:00Z,176.7000,177.8500,176.4800,177.7400,9896600
2021-06-11T13:30:00Z,176.3300,176.5700,175.4800,175.7400,7836900
2021-06-14T13:30:00Z,173.1600,175.0600,172.9500,174.7100,7733600
2021-06-15T13:30:00Z,174.7800,174.9200,173.3400,174.0500,7550200
2021-06-16T13:30:00Z,173.9100,174.4700,171.0300,171.1100,16919700
2021-06-17T13:30:00Z,167.0200,167.6200,165.4400,165.8500,27232200
2021-06-18T13:30:00Z,166.1400,166.7200,164.8700,164.9300,15744300
2021-06-21T13:30:00Z,166.5200,167.2200,166.0000,166.9500,8371000
2021-06-22T13:30:00Z,166.3500,166.9200,166.0100,166.2500,7223900
2021-06-23T13:30:00Z,166.9700,168.0300,165.9700,166.1400,8474300
2021-06-24T13:30:00Z,167.0000,167.2300,166.0100,166.0400,6903400
2021-06-25T13:30:00Z,167.4500,167.5300,166.2900,166.5900,7473700
2021-06-28T13:30:00Z,166.6800,166.9100,166.3600,166.5800,6508900
2021-06-29T13:30:00Z,164.3400,165.2800,164.0100,164.8300,7451400
2021-06-30T13:30:00Z,164.5700,166.1000,164.2900,165.6300,7955800
2021-07-01T13:30:00Z,166.6500,166.8800,165.5000,166.2000,7430500
2021-07-02T13:30:00Z,167.3500,167.7200,166.4000,167.2900,7873600
2021-07-06T13:30:00Z,169.2700,169.6500,167.5400,168.1200,7932100
2021-07-07T13:30:00Z,168.7200,169.2300,168.1900,168.7600,7108900
2021-07-08T13:30:00Z,169.8200,169.8600,167.9100,168.6500,7244300
2021-07-09T13:30:00Z,168.8400,169.6200,168.6600,169.2100,4997400
2021-07-12T13:30:00Z,168.7000,169.1600,167.6400,169.0000,7315400
2021-07-13T13:30:00Z,169.5100,169.9000,168.9300,169.2200,7040300
2021-07-14T13:30:00Z,170.9100,171.0400,170.2800,171.0400,8830300
2021-07-15T13:30:00Z,170.8900,171.3000,170.3400,171.0700,6520100
2021-07-16T13:30:00Z,170.6500,170.9500,169.2800,169.4100,9460300
2021-07-19T13:30:00Z,169.5100,169.9100,168.8900,169.6100,6707400
2021-07-20T13:30:00Z,170.5100,170.8000,168.9200,169.3900,6540100
2021-07-21T13:30:00Z,168.3300,169.0000,168.1400,168.7600,4622600
2021-07-22T13:30:00Z,168.4900,169.1900,168.0600,169.0900,4793600
2021-07-23T13:30:00Z,168.5000,168.8800,167.9500,168.5600,5831500
2021-07-26T13:30:00Z,168.5800,168.8600,168.0800,168.1600,5229800
2021-07-27T13:30:00Z,168.7300,168.9100,167.9300,168.4400,6300200
2021-07-28T13:30:00Z,168.2600,169.3800,167.7200,169.2900,7905800
2021-07-29T13:30:00Z,170.7000,171.5200,170.6700,171.1700,8119600
2021-07-30T13:30:00Z,170.7200,170.9900,169.3800,169.8200,7391700
2021-08-02T13:30:00Z,169.3000,170.2500,169.1000,169.6100,10783200
2021-08-03T13:30:00Z,169.4200,169.8300,169.2100,169.4900,5402300
2021-08-04T13:30:00Z,171.2800,171.4000,168.9900,169.5300,9796300
2021-08-05T13:30:00Z,169.3700,169.4400,168.2000,168.8600,8015000
2021-08-06T13:30:00Z,165.8400,165.9300,164.5500,164.6400,13547600
2021-08-09T13:30:00Z,163.0100,163.2900,161.2600,161.7200,11547000
2021-08-10T13:30:00Z,161.3900,162.1100,160.6800,161.7700,6870800
2021-08-11T13:30:00Z,163.1500,164.1700,162.6800,164.0000,7382400
2021-08-12T13:30:00Z,163.6500,164.1000,162.9300,164.0400,5211700
2021-08-13T13:30:00Z,165.0200,166.4600,164.8900,166.3900,7466900
2021-08-16T13:30:00Z,166.7300,167.3900,166.5900,167.2200,7776500
2021-08-17T13:30:00Z,167.2900,167.7300,166.5600,166.9700,7107000
2021-08-18T13:30:00Z,167.2400,167.5100,166.2600,167.1000,7697900
2021-08-19T13:30:00Z,167.2400,167.2900,166.1600,166.6100,6934300
2021-08-20T13:30:00Z,166.8000,167.1400,166.3600,166.7000,7154000
2021-08-23T13:30:00Z,168.8200,168.9100,167.9600,168.7300,8190500
2021-08-24T13:30:00Z,169.0400,169.2700,168.5200,168.6500,4519200
2021-08-25T13:30:00Z,167.8800,167.9200,166.7400,167.4800,5588800
2021-08-26T13:30:00Z,167.2100,168.2100,166.8300,167.6700,4371900
2021-08-27T13:30:00Z,167.5800,170.1900,166.8700,170.1900,10036400
2021-08-30T13:30:00Z,169.6600,169.8400,169.0900,169.3500,3768600
2021-08-31T13:30:00Z,169.2300,169.9200,168.7500,169.6900,6336000
2021-09-01T13:30:00Z,169.9400,170.0000,169.1600,169.7000,4764900
2021-09-02T13:30:00Z,169.5000,169.6300,168.8200,169.2500,4599800
2021-09-03T13:30:00Z,170.5900,171.5500,170.1500,171.0600,8353300
2021-09-07T13:30:00Z,169.5600,169.7800,167.6300,167.7100,10004600
2021-09-08T13:30:00Z,168.0200,168.0800,166.7000,167.2900,6576000
2021-09-09T13:30:00Z,168.1700,168.2800,166.8300,168.0300,6641400
2021-09-10T13:30:00Z,167.8100,168.0800,167.1500,167.1800,7426300
2021-09-13T13:30:00Z,167.4500,168.2200,167.4000,167.7400,5474300
2021-09-14T13:30:00Z,168.2200,169.1600,167.4800,168.8200,7922900
2021-09-15T13:30:00Z,168.1300,168.3600,167.4500,167.8300,5624900
2021-09-16T13:30:00Z,164.3800,164.4400,163.2300,164.0300,11780400
2021-09-17T13:30:00Z,163.8600,164.3200,163.4000,163.7700,8369700
2021-09-20T13:30:00Z,164.2900,165.2800,164.0700,164.9400,7566600
2021-09-21T13:30:00Z,165.8100,166.6300,165.4900,166.0400,7181500
2021-09-22T13:30:00Z,165.8900,167.1500,165.0300,165.4200,9777800
2021-09-23T13:30:00Z,164.1000,164.2000,163.2700,163.5100,8451900
2021-09-24T13:30:00Z,163.0000,164.0000,162.7400,163.3000,6937500
2021-09-27T13:30:00Z,163.8500,164.3600,163.5100,163.6400,4943000
2021-09-28T13:30:00Z,162.7300,162.8200,161.7300,162.0500,9282800
2021-09-29T13:30:00Z,162.3500,162.7400,160.9700,161.3200,8360700
2021-09-30T13:30:00Z,162.6600,164.9500,162.3400,164.2200,10572900
2021-10-01T13:30:00Z,164.2700,164.9600,163.8900,164.5900,6654700
2021-10-04T13:30:00Z,163.6900,165.5400,163.4700,165.3600,7651700
2021-10-05T13:30:00Z,163.9400,164.8500,163.4900,164.5900,5617300
2021-10-06T13:30:00Z,164.2300,165.0600,164.1500,165.0300,6067200
2021-10-07T13:30:00Z,164.0200,164.8500,163.9600,164.1600,4791500
2021-10-08T13:30:00Z,166.3200,166.4200,164.1400,164.2300,8536100
2021-10-11T13:30:00Z,164.0400,164.5800,163.9100,163.9200,3820100
2021-10-12T13:30:00Z,164.5700,165.4400,164.3100,164.6600,5453000
2021-10-13T13:30:00Z,165.2800,167.9200,165.2800,167.5900,11113800
2021-10-14T13:30:00Z,168.1900,168.2200,167.7100,168.0000,5081400
2021-10-15T13:30:00Z,165.3900,166.0900,165.1000,165.3300,8699200
2021-10-18T13:30:00Z,165.4200,165.5900,164.8100,164.9200,4029600
2021-10-19T13:30:00Z,166.5000,166.5000,165.2000,165.4500,6588500
2021-10-20T13:30:00Z,166.2100,167.1100,165.9300,166.9000,5022000
2021-10-21T13:30:00Z,166.7000,166.9400,166.2400,166.7500,4412400
2021-10-22T13:30:00Z,168.6700,169.5400,166.6700,167.7700,10703900
2021-10-25T13:30:00Z,168.6600,169.2100,168.5300,168.9300,4881300
2021-10-26T13:30:00Z,167.8800,167.9100,166.6300,167.6800,6658900
2021-10-27T13:30:00Z,167.7300,168.2000,166.8600,168.1200,5823100
2021-10-28T13:30:00Z,168.9800,169.2500,167.5300,168.0800,7000700
2021-10-29T13:30:00Z,166.2900,166.7300,165.6400,166.6500,7531900
2021-11-01T13:30:00Z,167.3800,167.8400,166.9100,167.5200,4975600
2021-11-02T13:30:00Z,167.4300,167.6300,166.9600,167.1600,3760700
2021-11-03T13:30:00Z,165.3400,165.9500,164.3800,165.7700,9055200
2021-11-04T13:30:00Z,167.5100,168.1400,167.3700,167.6500,6656100
2021-11-05T13:30:00Z,168.4200,169.9400,167.8500,169.8400,9368900
2021-11-08T14:30:00Z,170.4300,170.7000,170.0600,170.4500,4966100
2021-11-09T14:30:00Z,170.7300,171.3100,170.1200,171.2900,5781200
2021-11-10T14:30:00Z,173.6700,174.6500,172.1100,173.1500,11461800
2021-11-11T14:30:00Z,173.9800,174.2700,173.7400,174.1200,5959600
2021-11-12T14:30:00Z,173.5100,174.6700,173.4000,174.4500,7894800
2021-11-15T14:30:00Z,174.1000,174.5900,173.6900,174.1800,5630800
2021-11-16T14:30:00Z,173.9700,174.4800,172.8600,172.9200,8667300
2021-11-17T14:30:00Z,174.2400,174.6100,173.8900,174.5000,6523100
2021-11-18T14:30:00Z,173.9600,174.3600,173.5300,173.9400,6252000
2021-11-19T14:30:00Z,173.6900,174.1000,172.2400,172.6100,8785600
2021-11-22T14:30:00Z,169.9000,170.4400,168.4200,168.7400,13091900
2021-11-23T14:30:00Z,167.2800,167.6000,166.5300,167.2800,8047800
2021-11-24T14:30:00Z,166.5800,167.4400,166.3200,167.1200,5359500
2021-11-26T14:30:00Z,168.6000,168.6400,166.3700,166.8500,9605200
2021-11-29T14:30:00Z,166.8400,167.2600,166.3800,166.6200,7394900
2021-11-30T14:30:00Z,167.7700,169.0100,165.3700,165.5000,12925300
2021-12-01T14:30:00Z,166.8400,167.4700,166.0600,166.1600,7808600
2021-12-02T14:30:00Z,165.8900,165.9400,164.6300,165.2400,9604100
2021-12-03T14:30:00Z,165.4900,166.9300,165.0000,166.6300,9507900
2021-12-06T14:30:00Z,166.1400,166.8000,165.9300,166.2200,4813600
2021-12-07T14:30:00Z,166.2000,167.0800,166.1800,166.8100,4900700
2021-12-08T14:30:00Z,166.5100,166.9600,166.2800,166.9000,4288900
2021-12-09T14:30:00Z,166.5400,166.5800,165.6500,165.8800,4913800
2021-12-10T14:30:00Z,166.7200,166.9200,166.1800,166.5800,6450600
2021-12-13T14:30:00Z,166.9000,167.2600,166.6700,167.0000,6610700
2021-12-14T14:30:00Z,165.3400,166.1400,165.1600,165.4400,8637900
2021-12-15T14:30:00Z,165.2700,166.4000,163.8000,166.1500,14231200
2021-12-16T14:30:00Z,167.0100,168.1800,166.9400,168.1600,11186200
2021-12-17T14:30:00Z,168.7300,169.1300,167.7800,167.8000,9856900
2021-12-20T14:30:00Z,167.8800,168.0000,167.0600,167.0900,6973000
2021-12-21T14:30:00Z,167.6900,167.7800,166.7400,167.0200,4548500
2021-12-22T14:30:00Z,167.5800,168.6400,167.1100,168.5900,4672900
2021-12-23T14:30:00Z,168.6900,169.1600,168.0100,168.9700,4551100
2021-12-27T14:30:00Z,168.9600,169.4200,168.7800,169.3700,4760300
2021-12-28T14:30:00Z,169.3300,169.6500,168.6200,168.6400,4541900
2021-12-29T14:30:00Z,167.3600,168.6900,167.2800,168.5900,5889700
2021-12-30T14:30:00Z,168.4300,169.8100,168.3700,169.8000,5426300
2021-12-31T14:30:00Z,170.5300,171.0400,170.0400,170.9600,7039300
2022-01-03T14:30:00Z,168.8600,169.0100,168.0000,168.3300,9014400
2022-01-04T14:30:00Z,168.9000,169.7200,168.7300,169.5700,6965600
2022-01-05T14:30:00Z,170.6200,170.9300,168.9000,169.0600,8715600
2022-01-06T14:30:00Z,167.1600,167.7500,166.8600,166.9900,10902700
2022-01-07T14:30:00Z,167.3700,168.0100,166.8600,167.7500,8191900
2022-01-10T14:30:00Z,167.3600,168.3000,167.3100,168.2600,7026500
2022-01-11T14:30:00Z,168.4400,170.3100,168.3700,170.2900,8369000
2022-01-12T14:30:00Z,170.1900,170.7500,170.0100,170.7400,6280700
2022-01-13T14:30:00Z,170.0900,170.2200,169.2700,170.1600,7034200
2022-01-14T14:30:00Z,170.2200,170.5600,169.4800,169.6700,7865900
2022-01-18T14:30:00Z,169.6400,170.0100,169.0900,169.3900,9322800
2022-01-19T14:30:00Z,170.3900,172.1900,170.2000,172.0800,15784500
2022-01-20T14:30:00Z,172.3100,172.6000,171.5900,171.6500,9570500
2022-01-21T14:30:00Z,172.0400,172.1200,170.7400,171.0900,10982500
2022-01-24T14:30:00Z,171.7800,172.1400,170.8500,172.0300,15727700
2022-01-25T14:30:00Z,171.9500,173.1500,171.7800,172.5800,17382100
2022-01-26T14:30:00Z,171.3900,171.7300,169.4800,169.7900,17799400
2022-01-27T14:30:00Z,168.0200,169.0900,167.3300,167.6000,15867300
2022-01-28T14:30:00Z,166.5600,167.4600,166.3700,167.1000,9782500
2022-01-31T14:30:00Z,167.7900,168.1400,167.4600,168.0900,8539300
2022-02-01T14:30:00Z,168.5700,168.8500,167.8700,168.2300,9763900
2022-02-02T14:30:00Z,168.3400,169.1200,168.1600,168.8400,9085300
2022-02-03T14:30:00Z,168.3100,168.8200,167.0300,168.6000,10650800
2022-02-04T14:30:00Z,168.0400,169.1000,167.9900,168.8600,9619600
2022-02-07T14:30:00Z,169.4500,170.3000,169.1900,170.1100,7796900
2022-02-08T14:30:00Z,170.1000,170.7800,169.9500,170.6300,5802000
2022-02-09T14:30:00Z,170.6800,171.4200,170.5500,171.2100,8002800
2022-02-10T14:30:00Z,170.5200,171.9900,170.4600,170.5600,10693500
2022-02-11T14:30:00Z,170.7500,174.2000,170.7100,173.8100,25741500
2022-02-14T14:30:00Z,173.7800,175.0000,173.6800,174.7400,13650700
2022-02-15T14:30:00Z,173.1000,173.3400,172.3900,173.0800,12603600
2022-02-16T14:30:00Z,173.4900,174.8600,173.4800,174.8600,12772100
2022-02-17T14:30:00Z,176.7000,177.5300,176.3900,177.2500,18612500
2022-02-18T14:30:00Z,177.0700,177.2500,176.5100,177.1200,12760700
2022-02-22T14:30:00Z,177.6700,178.0700,176.8200,177.4900,14960500
2022-02-23T14:30:00Z,177.3900,178.3900,177.3600,178.2900,11772200
2022-02-24T14:30:00Z,182.5900,182.6000,175.2700,177.1400,32726000
2022-02-25T14:30:00Z,176.4200,176.7900,175.7900,176.5500,11530900
2022-02-28T14:30:00Z,178.8600,178.9900,176.5000,178.3800,16055800
2022-03-01T14:30:00Z,179.0500,181.7600,179.0300,181.6200,21942100
2022-03-02T14:30:00Z,180.1300,180.7100,178.7900,179.7300,19727200
2022-03-03T14:30:00Z,179.9600,181.3000,179.5000,180.8000,15164400
2022-03-04T14:30:00Z,182.1100,183.9800,181.3600,183.6800,22390100
2022-03-07T14:30:00Z,184.4500,186.6400,184.2200,186.4100,27951800
2022-03-08T14:30:00Z,188.3500,193.3000,188.2600,191.5100,47347700
2022-03-09T14:30:00Z,186.0400,187.2300,184.7600,185.8200,26839700
2022-03-10T14:30:00Z,186.8800,187.3800,184.9900,186.4000,18455200
2022-03-11T14:30:00Z,183.7400,185.7800,183.4400,185.0900,14824700
2022-03-14T13:30:00Z,183.0300,183.2900,181.9500,182.3000,13186400
2022-03-15T13:30:00Z,179.1000,180.2700,178.0100,178.8900,16962300
2022-03-16T13:30:00Z,179.1300,180.1200,176.8700,180.0100,17548100
2022-03-17T13:30:00Z,181.1600,182.0300,180.6500,180.8900,10954100
2022-03-18T13:30:00Z,179.9300,180.9300,179.0400,179.3000,13996500
2022-03-21T13:30:00Z,179.3300,181.2900,179.3200,180.6700,10582200
2022-03-22T13:30:00Z,179.6000,179.7100,178.3200,179.3600,9621800
2022-03-23T13:30:00Z,180.2900,181.8900,179.7600,181.8100,12557300
2022-03-24T13:30:00Z,182.3500,183.5100,181.7700,183.1300,10970100
2022-03-25T13:30:00Z,181.8100,183.1300,181.3500,182.3800,7911100
2022-03-28T13:30:00Z,180.3800,181.3300,178.8500,179.0600,9489700
2022-03-29T13:30:00Z,177.0200,179.3300,176.6900,179.1400,10458900
2022-03-30T13:30:00Z,179.7600,180.9200,179.6800,180.5800,8361300
2022-03-31T13:30:00Z,180.9100,181.9600,180.5600,180.6500,9844400
2022-04-01T13:30:00Z,179.5500,180.4600,178.9800,179.5000,13034400
2022-04-04T13:30:00Z,180.2400,180.8100,179.5800,180.3700,7063100
2022-04-05T13:30:00Z,180.9100,181.4900,178.9300,179.2400,10828500
2022-04-06T13:30:00Z,179.7800,180.3100,178.7000,179.6600,8942100
2022-04-07T13:30:00Z,179.8700,180.8800,179.8000,180.3400,10140600
2022-04-08T13:30:00Z,180.5200,181.8200,180.5200,181.4700,10655700
2022-04-11T13:30:00Z,183.1700,183.3300,181.1100,182.3700,10071300
2022-04-12T13:30:00Z,184.0400,184.6400,182.9600,183.7700,12024600
2022-04-13T13:30:00Z,184.5000,184.9400,184.1300,184.6500,8651600
2022-04-14T13:30:00Z,184.2800,184.4100,182.8800,184.0400,11567200
2022-04-18T13:30:00Z,185.9500,186.1000,184.3900,184.6100,8886700
2022-04-19T13:30:00Z,183.1900,183.6500,181.3300,181.8200,12585600
2022-04-20T13:30:00Z,181.5900,182.7200,181.3500,182.7100,7038600
2022-04-21T13:30:00Z,181.7700,182.3200,180.7800,182.0600,9639800
2022-04-22T13:30:00Z,180.7200,181.6100,179.7400,180.2900,9147000
2022-04-25T13:30:00Z,177.1700,177.5100,176.4800,177.0500,13073700
2022-04-26T13:30:00Z,177.9500,178.3000,176.9200,177.3200,9042400
2022-04-27T13:30:00Z,176.4600,176.6400,175.5000,175.9800,8854700
2022-04-28T13:30:00Z,175.9200,176.9700,175.6900,176.9300,6381100
2022-04-29T13:30:00Z,178.0700,178.6200,176.7100,176.9100,7719700
2022-05-02T13:30:00Z,173.6100,174.6500,172.9800,173.6300,14318600
2022-05-03T13:30:00Z,173.8900,175.2100,173.8500,174.0900,7214300
2022-05-04T13:30:00Z,174.3200,176.3500,173.6700,175.8000,10491700
2022-05-05T13:30:00Z,177.5600,177.6100,174.6600,175.1300,12794200
2022-05-06T13:30:00Z,175.3900,176.5600,174.8600,175.4200,7643300
2022-05-09T13:30:00Z,174.2700,174.2700,172.7900,172.8800,10742400
2022-05-10T13:30:00Z,173.8000,173.9600,171.2000,171.4200,11010400
2022-05-11T13:30:00Z,172.5100,173.3200,172.2000,172.8200,9179600
2022-05-12T13:30:00Z,172.0700,172.4000,169.9000,170.1700,11626800
2022-05-13T13:30:00Z,168.3100,169.6200,168.0100,168.7900,13031100
2022-05-16T13:30:00Z,168.4300,170.4300,168.3400,170.4000,7319300
2022-05-17T13:30:00Z,170.4400,170.5300,169.1400,169.3300,6441100
2022-05-18T13:30:00Z,169.0100,170.2100,168.8100,169.4200,7472900
2022-05-19T13:30:00Z,171.5500,172.5200,170.8900,171.9100,10580300
2022-05-20T13:30:00Z,171.7100,172.2400,170.8900,172.0300,6578100
2022-05-23T13:30:00Z,173.1300,173.3800,172.2800,172.8300,5518500
2022-05-24T13:30:00Z,173.4700,174.4100,173.3500,174.1300,6794000
2022-05-25T13:30:00Z,172.7900,173.1600,171.7300,173.0800,4595900
2022-05-26T13:30:00Z,172.1300,172.9300,171.7600,172.7600,6467000
2022-05-27T13:30:00Z,173.4900,173.5200,172.6400,172.8500,3847900
2022-05-31T13:30:00Z,172.7100,173.0700,171.0800,171.1400,6244000
2022-06-01T13:30:00Z,172.2100,172.5300,171.3900,172.2300,6946500
2022-06-02T13:30:00Z,173.6600,174.4500,173.4900,174.3500,5623100
