Timestamp,Open,High,Low,Close,Volume
2021-04-08T13:30:00Z,334.5600,335.2700,333.7400,335.0800,29940800
2021-04-09T13:30:00Z,333.6800,337.3200,332.9200,337.1100,36664900
2021-04-12T13:30:00Z,336.0400,337.1000,334.7300,336.6700,25833000
2021-04-13T13:30:00Z,338.2400,341.0800,338.0200,340.6000,30374000
2021-04-14T13:30:00Z,340.8500,340.9800,335.6700,336.5100,42564300
2021-04-15T13:30:00Z,339.4700,342.0100,336.2200,341.6100,36342800
2021-04-16T13:30:00Z,342.1500,342.2300,340.0800,342.0100,40860100
2021-04-19T13:30:00Z,340.3900,341.5800,336.9000,338.8800,34533100
2021-04-20T13:30:00Z,338.2000,339.5200,334.3800,336.4100,38081800
2021-04-21T13:30:00Z,335.0900,339.4800,333.9700,339.2900,36598100
2021-04-22T13:30:00Z,338.8900,339.9000,334.0100,335.2000,45936100
2021-04-23T13:30:00Z,335.8500,340.7700,335.8500,339.4200,36381900
2021-04-26T13:30:00Z,339.6700,341.9200,338.9000,341.6300,30812000
2021-04-27T13:30:00Z,341.9300,342.1500,339.1700,340.1500,33187200
2021-04-28T13:30:00Z,339.8100,340.8500,338.3300,339.0000,33615700
2021-04-29T13:30:00Z,342.3700,342.8000,336.9000,340.2200,37708900
2021-04-30T13:30:00Z,337.7000,340.2600,337.0500,337.9900,38263400
2021-05-03T13:30:00Z,339.2300,340.0000,335.7300,336.1900,29729700
2021-05-04T13:30:00Z,333.5600,333.8900,326.2100,330.1400,65147000
2021-05-05T13:30:00Z,332.2500,333.1400,328.2300,329.0300,46219300
2021-05-06T13:30:00Z,328.7600,331.6700,326.4500,331.5100,46814300
2021-05-07T13:30:00Z,334.3700,336.6500,331.6900,334.2000,53324500
2021-05-10T13:30:00Z,332.7800,332.9600,325.5500,325.7600,60700500
2021-05-11T13:30:00Z,319.7000,326.1300,319.0200,325.3100,71963600
2021-05-12T13:30:00Z,320.2300,322.6200,316.0000,316.8900,91164900
2021-05-13T13:30:00Z,319.9200,322.4000,316.9000,319.3400,69877800
2021-05-14T13:30:00Z,322.6000,327.3300,322.0800,326.3900,44370000
2021-05-17T13:30:00Z,324.6300,326.3700,321.4500,324.4100,39395000
2021-05-18T13:30:00Z,325.3900,326.6500,321.9400,322.2200,36528500
2021-05-19T13:30:00Z,316.6600,322.9000,316.3000,322.5900,66319100
2021-05-20T13:30:00Z,324.1200,329.7100,323.8900,328.8300,46466100
2021-05-21T13:30:00Z,330.4300,330.8600,326.6400,327.0100,50330400
2021-05-24T13:30:00Z,329.3700,333.6700,326.9000,332.5100,32475800
2021-05-25T13:30:00Z,334.0700,334.8100,331.7600,332.9700,31280300
2021-05-26T13:30:00Z,333.6600,334.6100,332.9500,334.1300,25444900
2021-05-27T13:30:00Z,333.6700,334.5400,332.6700,332.8800,27931700
2021-05-28T13:30:00Z,334.1200,335.5700,333.6000,333.9300,29927400
2021-06-01T13:30:00Z,335.3000,335.7900,331.4300,332.8200,31145400
2021-06-02T13:30:00Z,333.2500,334.3400,331.7000,333.4700,22047900
2021-06-03T13:30:00Z,330.5500,331.8600,328.2800,330.0000,37057800
2021-06-04T13:30:00Z,331.8500,336.0600,331.7800,335.6000,38736500
2021-06-07T13:30:00Z,335.0500,336.6600,334.3400,336.6000,32611900
2021-06-08T13:30:00Z,338.4000,339.2900,335.0300,336.7600,27282800
2021-06-09T13:30:00Z,338.1700,338.9700,336.6500,336.8400,21485300
2021-06-10T13:30:00Z,337.1900,340.4600,336.7300,340.3500,33702100
2021-06-11T13:30:00Z,340.3600,341.2500,339.6900,341.2400,21222800
2021-06-14T13:30:00Z,341.6800,344.5200,340.4600,344.5100,27827700
2021-06-15T13:30:00Z,344.1500,344.4700,341.5200,342.2600,35963800
2021-06-16T13:30:00Z,342.7400,343.8400,337.4500,341.0100,55399500
2021-06-17T13:30:00Z,339.9700,346.3800,339.9200,345.3400,59722700
2021-06-18T13:30:00Z,343.6300,344.8100,341.8600,342.6300,55414900
2021-06-21T13:30:00Z,342.4300,344.6900,340.1500,344.3600,32992600
2021-06-22T13:30:00Z,344.1500,348.0300,343.8400,347.5700,28941600
2021-06-23T13:30:00Z,347.5100,348.9200,346.8800,347.7400,27188500
2021-06-24T13:30:00Z,349.7300,351.4600,349.1700,349.8900,32581600
2021-06-25T13:30:00Z,350.4700,350.7200,348.8400,349.4600,28682800
2021-06-28T13:30:00Z,350.7800,353.8500,350.7200,353.7100,39130300
2021-06-29T13:30:00Z,353.5300,355.0200,352.6700,354.9900,29426000
2021-06-30T13:30:00Z,354.8300,355.2300,353.8300,354.4300,32724000
2021-07-01T13:30:00Z,354.0700,355.0900,352.6800,354.5700,29290000
2021-07-02T13:30:00Z,356.5200,358.9700,356.2800,358.6400,32727200
2021-07-06T13:30:00Z,359.2600,360.4800,356.4900,360.1900,38842400
2021-07-07T13:30:00Z,362.4500,362.7600,358.9400,360.9500,35265200
2021-07-08T13:30:00Z,355.7400,359.6500,354.4200,358.7700,50890000
2021-07-09T13:30:00Z,358.1700,361.5000,357.5700,361.0100,35184500
2021-07-12T13:30:00Z,362.4500,362.8900,360.8300,362.4200,25717700
2021-07-13T13:30:00Z,362.0300,365.4700,361.5400,362.4200,39723000
2021-07-14T13:30:00Z,364.8300,365.4900,362.2200,363.0700,35336400
2021-07-15T13:30:00Z,362.9800,363.1900,358.4600,360.5200,53391600
2021-07-16T13:30:00Z,361.4000,362.4100,357.2400,357.6000,47262000
2021-07-19T13:30:00Z,354.0500,355.1800,352.0400,354.6700,64404600
2021-07-20T13:30:00Z,355.6300,360.2800,353.8000,358.7900,42183700
2021-07-21T13:30:00Z,358.3500,361.5600,358.1200,361.5600,30259900
2021-07-22T13:30:00Z,361.7700,363.9600,361.7700,363.9500,30252200
2021-07-23T13:30:00Z,365.3100,368.4900,363.9200,368.2000,31960800
2021-07-26T13:30:00Z,367.4900,368.8900,366.6000,368.4900,28438100
2021-07-27T13:30:00Z,368.2200,368.2200,360.1600,364.4300,57933100
2021-07-28T13:30:00Z,365.6000,367.4500,363.2400,365.8300,42066200
2021-07-29T13:30:00Z,365.2500,367.6800,365.2500,366.4800,25672500
2021-07-30T13:30:00Z,362.4400,365.1700,362.4100,364.5700,36484600
2021-08-02T13:30:00Z,366.2800,366.8800,363.8700,364.6000,27334100
2021-08-03T13:30:00Z,365.2800,366.9300,362.0000,366.8100,35558500
2021-08-04T13:30:00Z,366.7700,368.3200,365.6300,367.3400,29602200
2021-08-05T13:30:00Z,368.1800,369.9100,367.4500,369.6700,21443900
2021-08-06T13:30:00Z,368.3700,369.3700,366.9100,368.0500,33332100
2021-08-09T13:30:00Z,368.5200,369.2700,367.3900,368.7300,25960200
2021-08-10T13:30:00Z,369.2600,369.5600,365.6200,366.8400,35130800
2021-08-11T13:30:00Z,368.1400,368.6500,364.8400,366.2100,34249800
2021-08-12T13:30:00Z,365.6900,367.9000,364.3000,367.5300,25969200
2021-08-13T13:30:00Z,367.8900,369.1600,367.3800,368.8200,19336200
2021-08-16T13:30:00Z,367.6700,369.0200,363.7000,368.9800,34856900
2021-08-17T13:30:00Z,366.1500,367.1500,363.2300,365.7300,44793900
2021-08-18T13:30:00Z,365.1800,366.6200,361.8700,362.2100,38541900
2021-08-19T13:30:00Z,360.2200,365.6800,359.9600,363.9600,48499400
2021-08-20T13:30:00Z,365.0600,368.1400,364.7400,367.7300,39486000
2021-08-23T13:30:00Z,368.8000,373.9400,368.7900,373.2300,34034700
2021-08-24T13:30:00Z,373.8400,374.9900,373.3600,374.3700,21732900
2021-08-25T13:30:00Z,374.6300,375.3900,373.8600,374.8000,20441900
2021-08-26T13:30:00Z,373.9200,374.6200,371.9700,372.4200,29133300
2021-08-27T13:30:00Z,373.0700,376.5600,372.5700,376.0400,27104700
2021-08-30T13:30:00Z,376.8500,380.7600,376.8300,380.2600,27295700
2021-08-31T13:30:00Z,380.5100,380.5800,378.3600,379.9500,29628200
2021-09-01T13:30:00Z,381.0400,382.7100,380.3700,380.5800,28138300
2021-09-02T13:30:00Z,381.9700,382.3100,379.1500,380.4000,25453400
2021-09-03T13:30:00Z,379.2200,381.9800,379.2000,381.5700,24605400
2021-09-07T13:30:00Z,381.6800,382.7800,380.4900,382.1100,23970200
2021-09-08T13:30:00Z,381.9300,381.9300,378.4500,380.7800,32949200
2021-09-09T13:30:00Z,381.0100,382.1500,379.2200,379.4700,29399000
2021-09-10T13:30:00Z,381.2300,381.9700,376.2500,376.5900,40249400
2021-09-13T13:30:00Z,378.9900,379.4300,374.2200,376.3300,48741800
2021-09-14T13:30:00Z,377.8600,378.6100,374.2800,375.2600,41826600
2021-09-15T13:30:00Z,375.7300,378.4100,373.3700,378.0500,34097900
2021-09-16T13:30:00Z,376.6800,378.9000,374.7000,378.3100,35193100
2021-09-17T13:30:00Z,377.8200,377.8700,372.7600,373.8300,60912300
2021-09-20T13:30:00Z,367.4600,369.2500,360.9300,365.7000,76203200
2021-09-21T13:30:00Z,367.5800,368.8100,364.9900,366.1500,41927500
2021-09-22T13:30:00Z,367.0900,371.0700,365.9600,369.5700,46972900
2021-09-23T13:30:00Z,370.7600,374.0400,370.1000,372.9800,44652000
2021-09-24T13:30:00Z,370.6500,373.7600,370.2700,373.3300,36056800
2021-09-27T13:30:00Z,370.2000,371.2500,367.7300,370.3500,43338100
2021-09-28T13:30:00Z,365.6700,370.3000,359.3500,359.8700,97701600
2021-09-29T13:30:00Z,361.1700,363.3700,358.6400,359.2800,58076600
2021-09-30T13:30:00Z,360.9700,362.6800,357.1000,357.9600,61384600
2021-10-01T13:30:00Z,358.6000,361.2500,354.3800,360.1800,56375500
2021-10-04T13:30:00Z,358.5200,358.8600,350.3200,352.6200,76766000
2021-10-05T13:30:00Z,353.7100,359.6900,353.4800,357.3800,47232900
2021-10-06T13:30:00Z,354.0800,359.9500,353.1500,359.6700,56806500
2021-10-07T13:30:00Z,362.8000,365.6900,362.2500,362.9700,39411200
2021-10-08T13:30:00Z,364.0800,364.3200,360.6100,361.1600,41822300
2021-10-11T13:30:00Z,359.5800,363.2000,358.3000,358.3900,34847200
2021-10-12T13:30:00Z,359.8800,360.3300,356.4800,357.1400,43905100
2021-10-13T13:30:00Z,359.5100,360.6900,357.4300,360.0000,40120800
2021-10-14T13:30:00Z,363.6900,366.8500,363.0100,366.6300,43433900
2021-10-15T13:30:00Z,367.8800,369.0600,366.8200,368.9400,40419900
2021-10-18T13:30:00Z,367.6100,372.8700,366.9900,372.6500,34513500
2021-10-19T13:30:00Z,373.7500,375.5200,372.7000,375.4700,29091000
2021-10-20T13:30:00Z,375.9400,376.5700,373.4600,374.9800,31390300
2021-10-21T13:30:00Z,374.1600,377.4700,373.8500,377.2700,25469300
2021-10-22T13:30:00Z,375.9800,376.9700,372.3900,374.1000,36275800
2021-10-25T13:30:00Z,375.5600,378.8700,373.5600,377.9300,32597800
2021-10-26T13:30:00Z,380.2300,382.7100,377.9100,379.1200,47191300
2021-10-27T13:30:00Z,379.5800,383.1500,379.3100,380.0000,45760500
2021-10-28T13:30:00Z,381.9500,384.4800,381.1600,384.2200,38007000
2021-10-29T13:30:00Z,381.0600,386.2800,380.7000,386.1100,37310100
2021-11-01T13:30:00Z,386.5600,387.5600,384.4200,387.4300,30765300
2021-11-02T13:30:00Z,386.8000,389.5400,386.7500,389.0500,25135300
2021-11-03T13:30:00Z,389.5500,393.6100,388.4800,393.1800,33748900
2021-11-04T13:30:00Z,394.4800,399.2000,393.9200,398.2200,40265300
2021-11-05T13:30:00Z,400.0400,400.9900,397.1600,398.6000,43383800
2021-11-08T14:30:00Z,398.5700,399.6200,397.4000,398.0600,29256300
2021-11-09T14:30:00Z,399.1600,399.5700,393.9200,395.3200,50490700
2021-11-10T14:30:00Z,392.4700,395.3600,387.5300,389.5100,54937400
2021-11-11T14:30:00Z,392.5700,392.7500,390.2400,390.5900,32243000
2021-11-12T14:30:00Z,391.7700,395.2500,390.1300,394.7000,34730600
2021-11-15T14:30:00Z,395.9100,396.2400,392.1000,394.6100,33716900
2021-11-16T14:30:00Z,393.8600,397.9300,393.6600,397.4200,27872900
2021-11-17T14:30:00Z,397.7500,399.7200,396.6400,397.6300,28703300
2021-11-18T14:30:00Z,399.7300,402.2700,397.4500,401.7500,45721500
2021-11-19T14:30:00Z,403.4300,405.3000,402.5800,403.9900,45191700
2021-11-22T14:30:00Z,405.5700,408.7100,399.1900,399.3000,61715400
2021-11-23T14:30:00Z,398.1100,400.2300,392.9200,397.4800,70098700
2021-11-24T14:30:00Z,394.9300,399.0500,392.5400,398.7600,46954400
2021-11-26T14:30:00Z,396.1100,397.5400,389.7700,391.2000,51533300
2021-11-29T14:30:00Z,395.8900,400.7300,395.1400,399.6900,54447100
2021-11-30T14:30:00Z,398.7800,401.1900,391.7500,393.8200,81332700
2021-12-01T14:30:00Z,398.2800,400.4800,386.6400,387.1200,77766500
2021-12-02T14:30:00Z,385.8000,391.7400,384.3400,389.9100,84416600
2021-12-03T14:30:00Z,391.3100,392.3400,378.9000,383.1300,105349100
2021-12-06T14:30:00Z,383.6300,387.6000,379.3000,386.2000,67588800
2021-12-07T14:30:00Z,393.0300,398.4600,392.9900,397.8300,56005300
2021-12-08T14:30:00Z,398.1700,399.8200,396.2200,399.6100,39204000
2021-12-09T14:30:00Z,398.3500,400.2000,393.5300,393.7300,49973700
2021-12-10T14:30:00Z,396.6200,398.2800,393.3600,398.0100,52545800
2021-12-13T14:30:00Z,398.0000,398.3300,391.8800,392.2600,50166400
2021-12-14T14:30:00Z,387.3000,390.0900,383.6300,388.2000,75199200
2021-12-15T14:30:00Z,387.9400,397.4200,383.8800,397.0500,73858000
2021-12-16T14:30:00Z,398.0400,398.4800,385.2100,386.8400,82591400
2021-12-17T14:30:00Z,383.3300,389.1900,381.7700,384.9100,80492500
2021-12-20T14:30:00Z,379.5700,381.5000,377.4700,380.6900,65336800
2021-12-21T14:30:00Z,384.0500,389.5300,380.2000,389.2100,48899500
2021-12-22T14:30:00Z,388.9100,394.1600,388.2300,393.9500,37042200
2021-12-23T14:30:00Z,394.3100,398.4300,394.1400,396.9200,29595500
2021-12-27T14:30:00Z,398.2500,403.4800,398.2200,403.4800,32820700
2021-12-28T14:30:00Z,404.4000,404.5800,400.7100,401.6100,33113700
2021-12-29T14:30:00Z,401.7500,403.0500,399.1100,401.5500,32248500
2021-12-30T14:30:00Z,401.3300,403.5700,399.7500,400.3500,23850100
2021-12-31T14:30:00Z,399.6600,401.0600,397.3400,397.8500,34752900
2022-01-03T14:30:00Z,399.0500,401.9400,396.8800,401.6800,40575900
2022-01-04T14:30:00Z,402.2400,402.2800,393.2900,396.4700,58027200
2022-01-05T14:30:00Z,394.7400,395.8900,384.0300,384.2900,75739800
2022-01-06T14:30:00Z,382.4200,387.3500,380.1300,384.0200,70814300
2022-01-07T14:30:00Z,384.0300,385.7600,378.0400,379.8600,72652300
2022-01-10T14:30:00Z,374.8200,380.6400,369.3100,380.1100,91770500
2022-01-11T14:30:00Z,379.3600,385.9900,377.2200,385.8200,68295700
2022-01-12T14:30:00Z,388.4600,390.2000,385.0100,387.3500,54576400
2022-01-13T14:30:00Z,388.7700,389.4700,376.7000,377.6600,77994000
2022-01-14T14:30:00Z,375.0700,380.3500,374.8600,380.0100,80121200
2022-01-18T14:30:00Z,374.0400,376.2200,369.7700,370.5500,75450900
2022-01-19T14:30:00Z,372.1500,374.6900,366.2100,366.4800,81791500
2022-01-20T14:30:00Z,369.7900,373.8700,361.1700,361.7200,88610700
2022-01-21T14:30:00Z,359.4700,362.1800,351.4000,351.6900,143388900
2022-01-24T14:30:00Z,345.9100,353.9800,334.1500,353.3000,198685800
2022-01-25T14:30:00Z,346.6700,351.0300,341.6800,345.1100,124398400
2022-01-26T14:30:00Z,352.9100,356.8800,340.7800,344.5700,146559500
2022-01-27T14:30:00Z,349.4000,351.2700,340.0500,341.1000,95255700
2022-01-28T14:30:00Z,343.0300,352.0200,337.9500,351.8000,108167900
2022-01-31T14:30:00Z,353.2000,363.6500,351.5200,363.0500,94326400
2022-02-01T14:30:00Z,364.4300,366.1900,359.1400,365.5200,74433000
2022-02-02T14:30:00Z,369.7600,370.1000,364.2900,368.4900,78777100
2022-02-03T14:30:00Z,358.5300,361.9300,352.4600,353.5500,95384800
2022-02-04T14:30:00Z,354.0800,361.4000,351.9700,358.0100,86318300
2022-02-07T14:30:00Z,358.6200,361.0500,353.8400,355.1300,58198100
2022-02-08T14:30:00Z,353.9600,360.2400,352.8000,359.1200,64720900
2022-02-09T14:30:00Z,363.7600,366.8100,362.1200,366.7300,55766400
2022-02-10T14:30:00Z,359.5200,366.4900,356.5400,358.4300,112468500
2022-02-11T14:30:00Z,358.4300,360.0700,345.8000,347.0600,101569100
2022-02-14T14:30:00Z,346.4900,350.9800,343.8900,347.4900,80254400
2022-02-15T14:30:00Z,352.9100,356.3700,351.8200,356.1300,55128800
2022-02-16T14:30:00Z,353.8200,357.0900,350.7100,356.0400,58947100
2022-02-17T14:30:00Z,352.7400,353.4600,345.0200,345.4500,61801400
2022-02-18T14:30:00Z,346.4100,346.8100,339.1400,341.5100,80001500
2022-02-22T14:30:00Z,338.4900,344.0400,334.3500,338.0800,85967100
2022-02-23T14:30:00Z,341.3200,342.1800,329.1000,329.4200,86215400
2022-02-24T14:30:00Z,318.8400,341.0400,318.2600,340.4900,130614100
2022-02-25T14:30:00Z,341.3100,345.9800,337.3900,345.7700,78842100
2022-02-28T14:30:00Z,342.5100,348.5400,341.3200,346.8000,77515500
2022-03-01T14:30:00Z,345.7500,348.0800,338.9000,341.4900,67407000
2022-03-02T14:30:00Z,343.0800,348.5900,340.2400,347.2200,70609000
2022-03-03T14:30:00Z,349.9300,350.0400,340.3500,342.2600,71089400
2022-03-04T14:30:00Z,339.8400,341.3100,334.9200,337.3000,76936300
2022-03-07T14:30:00Z,337.2900,338.4800,324.6500,324.8600,89933800
2022-03-08T14:30:00Z,324.0500,333.2100,319.9400,323.3500,116153900
2022-03-09T14:30:00Z,331.7500,336.3800,329.0900,334.9900,64723400
2022-03-10T14:30:00Z,330.8200,332.5100,326.7100,331.2700,69362700
2022-03-11T14:30:00Z,334.3200,334.6400,323.9000,324.4000,66228400
2022-03-14T13:30:00Z,323.1300,326.5900,317.4500,318.1700,79802600
2022-03-15T13:30:00Z,320.8800,328.9500,319.2300,328.1500,76471000
2022-03-16T13:30:00Z,332.1700,340.4400,328.4000,340.3200,105243000
2022-03-17T13:30:00Z,338.3700,344.5000,337.0400,344.4400,67810000
2022-03-18T13:30:00Z,342.7400,351.7900,341.5500,351.4900,85446300
2022-03-21T13:30:00Z,350.2000,352.4800,345.5800,350.0800,73799100
2022-03-22T13:30:00Z,350.5900,357.8500,350.2000,356.9600,63345900
2022-03-23T13:30:00Z,354.0100,357.6600,351.7700,351.8300,70615500
2022-03-24T13:30:00Z,353.8000,359.7000,351.5900,359.6500,53555300
2022-03-25T13:30:00Z,359.5900,360.6700,354.9400,359.3500,57584200
2022-03-28T13:30:00Z,359.3400,365.0100,358.0700,364.9100,56833900
2022-03-29T13:30:00Z,368.9000,371.8300,366.0600,371.1900,68073000
2022-03-30T13:30:00Z,369.2800,370.9800,365.5700,367.0900,68757700
2022-03-31T13:30:00Z,367.2400,367.6000,361.6800,362.5400,67011400
2022-04-01T13:30:00Z,362.8100,363.6100,358.5900,361.8500,54527800
2022-04-04T13:30:00Z,362.7100,369.3100,362.4400,369.3000,45950200
2022-04-05T13:30:00Z,367.8100,368.5400,359.9300,361.1000,62738700
2022-04-06T13:30:00Z,355.6500,356.7800,350.5600,353.2600,90077100
2022-04-07T13:30:00Z,352.2400,356.3500,348.6900,354.1000,63777400
2022-04-08T13:30:00Z,352.3200,353.0900,348.5000,349.1500,61956100
2022-04-11T13:30:00Z,344.8100,345.7500,340.5400,340.8900,66107400
2022-04-12T13:30:00Z,345.7600,347.6900,338.0400,339.4500,72790200
2022-04-13T13:30:00Z,339.8000,347.4300,339.0600,346.3500,61367800
2022-04-14T13:30:00Z,346.4400,346.9700,338.2100,338.4300,73519400
2022-04-18T13:30:00Z,337.3500,341.0400,335.7900,338.6900,58560600
2022-04-19T13:30:00Z,338.0300,346.8500,336.9800,346.2600,56515700
2022-04-20T13:30:00Z,347.0900,347.5600,339.9600,341.2100,65500000
2022-04-21T13:30:00Z,345.1900,347.8700,333.2000,334.1500,75801000
2022-04-22T13:30:00Z,334.3100,335.5600,324.9600,325.4000,82562100
2022-04-25T13:30:00Z,323.7300,329.9000,322.4300,329.5800,101755900
2022-04-26T13:30:00Z,327.4700,327.6600,316.8600,317.1400,105819600
2022-04-27T13:30:00Z,317.2400,322.8800,315.0000,316.7600,111204200
2022-04-28T13:30:00Z,321.8500,329.8900,317.5200,328.0100,99450000
2022-04-29T13:30:00Z,323.7000,327.2300,312.6000,313.2500,91977900
2022-05-02T13:30:00Z,312.8300,318.7200,309.6500,318.4800,115511800
2022-05-03T13:30:00Z,318.5000,321.1700,315.9800,318.8200,78185500
2022-05-04T13:30:00Z,319.3100,330.2900,313.8900,329.6000,116083400
2022-05-05T13:30:00Z,325.1700,325.2500,309.6200,313.0000,154607400
2022-05-06T13:30:00Z,310.9500,315.0900,305.1100,309.2500,139572800
2022-05-09T13:30:00Z,303.4800,309.3500,295.7200,297.1500,113387300
2022-05-10T13:30:00Z,304.5100,305.7600,296.5700,300.7600,124124600
2022-05-11T13:30:00Z,298.4400,304.0900,290.9500,291.8400,140326100
2022-05-12T13:30:00Z,287.4500,295.7500,284.9400,291.1500,120910900
2022-05-13T13:30:00Z,295.7200,303.0000,294.0800,301.9400,83684900
2022-05-16T13:30:00Z,300.1500,302.2600,297.1300,298.4400,59190400
2022-05-17T13:30:00Z,304.4500,306.5600,300.5500,306.1700,62715300
2022-05-18T13:30:00Z,301.5400,302.2500,289.8500,291.1400,79477100
2022-05-19T13:30:00Z,289.2900,294.3900,287.5800,289.5800,79920700
2022-05-20T13:30:00Z,293.1300,293.8000,280.2100,288.6800,91764200
2022-05-23T13:30:00Z,289.7500,293.8700,287.2900,293.4800,63648400
2022-05-24T13:30:00Z,288.1300,288.8600,282.2500,287.2400,73491100
2022-05-25T13:30:00Z,285.7100,293.3900,285.5000,291.2600,67144500
2022-05-26T13:30:00Z,290.4400,300.9200,290.1500,299.3300,59462200
2022-05-27T13:30:00Z,302.5400,309.2500,302.4200,309.1000,66985600
2022-05-31T13:30:00Z,309.0700,311.3300,304.3300,308.2800,60968300
2022-06-01T13:30:00Z,310.4700,312.6500,303.7300,306.0000,65341700
2022-06-02T13:30:00Z,304.8500,314.5600,303.4000,314.3800,59291300
